_id,province_id,province,amphoe_id,area_id,amphoe,romanized_amphoe,amphoe_short,romanized_amphoe_short
877,92,ตรัง,9205,92050000,อำเภอสิเกา,Amphoe Sikao,สิเกา,Sikao
878,92,ตรัง,9206,92060000,อำเภอห้วยยอด,Amphoe Huai Yot,ห้วยยอด,Huai Yot
879,92,ตรัง,9207,92070000,อำเภอวังวิเศษ,Amphoe Wang Wiset,วังวิเศษ,Wang Wiset
880,92,ตรัง,9208,92080000,อำเภอนาโยง,Amphoe Na Yong,นาโยง,Na Yong
881,92,ตรัง,9209,92090000,อำเภอรัษฎา,Amphoe Ratsada,รัษฎา,Ratsada
882,92,ตรัง,9210,92100000,อำเภอหาดสำราญ,Amphoe Hat Samran,หาดสำราญ,Hat Samran
883,93,พัทลุง,9301,93010000,อำเภอเมืองพัทลุง,Amphoe Mueang Phatthalung,เมืองพัทลุง,Mueang Phatthalung
884,93,พัทลุง,9302,93020000,อำเภอกงหรา,Amphoe Kong Ra,กงหรา,Kong Ra
885,93,พัทลุง,9303,93030000,อำเภอเขาชัยสน,Amphoe Khao Chaison,เขาชัยสน,Khao Chaison
886,93,พัทลุง,9304,93040000,อำเภอตะโหมด,Amphoe Tamot,ตะโหมด,Tamot
887,93,พัทลุง,9305,93050000,อำเภอควนขนุน,Amphoe Khuan Khanun,ควนขนุน,Khuan Khanun
888,93,พัทลุง,9306,93060000,อำเภอปากพะยูน,Amphoe Pak Phayun,ปากพะยูน,Pak Phayun
889,93,พัทลุง,9307,93070000,อำเภอศรีบรรพต,Amphoe Si Banphot,ศรีบรรพต,Si Banphot
890,93,พัทลุง,9308,93080000,อำเภอป่าบอน,Amphoe Pa Bon,ป่าบอน,Pa Bon
891,93,พัทลุง,9309,93090000,อำเภอบางแก้ว,Amphoe Bang Kaeo,บางแก้ว,Bang Kaeo
892,93,พัทลุง,9310,93100000,อำเภอป่าพะยอม,Amphoe Pa Phayom,ป่าพะยอม,Pa Phayom
893,93,พัทลุง,9311,93110000,อำเภอศรีนครินทร์,Amphoe Srinagarindra,ศรีนครินทร์,Srinagarindra
894,94,ปัตตานี,9401,94010000,อำเภอเมืองปัตตานี,Amphoe Mueang Pattani,เมืองปัตตานี,Mueang Pattani
895,94,ปัตตานี,9402,94020000,อำเภอโคกโพธิ์,Amphoe Khok Pho,โคกโพธิ์,Khok Pho
896,94,ปัตตานี,9403,94030000,อำเภอหนองจิก,Amphoe Nong Chik,หนองจิก,Nong Chik
897,94,ปัตตานี,9404,94040000,อำเภอปะนาเระ,Amphoe Panare,ปะนาเระ,Panare
898,94,ปัตตานี,9405,94050000,อำเภอมายอ,Amphoe Mayo,มายอ,Mayo
899,94,ปัตตานี,9406,94060000,อำเภอทุ่งยางแดง,Amphoe Thung Yang Daeng,ทุ่งยางแดง,Thung Yang Daeng
900,94,ปัตตานี,9407,94070000,อำเภอสายบุรี,Amphoe Sai Buri,สายบุรี,Sai Buri
901,94,ปัตตานี,9408,94080000,อำเภอไม้แก่น,Amphoe Mai Kaen,ไม้แก่น,Mai Kaen
902,94,ปัตตานี,9409,94090000,อำเภอยะหริ่ง,Amphoe Yaring,ยะหริ่ง,Yaring
903,94,ปัตตานี,9410,94100000,อำเภอยะรัง,Amphoe Yarang,ยะรัง,Yarang
904,94,ปัตตานี,9411,94110000,อำเภอกะพ้อ,Amphoe Kapho,กะพ้อ,Kapho
905,94,ปัตตานี,9412,94120000,อำเภอแม่ลาน,Amphoe Mae Lan,แม่ลาน,Mae Lan
906,95,ยะลา,9501,95010000,อำเภอเมืองยะลา,Amphoe Mueang Yala,เมืองยะลา,Mueang Yala
907,95,ยะลา,9502,95020000,อำเภอเบตง,Amphoe Betong,เบตง,Betong
908,95,ยะลา,9503,95030000,อำเภอบันนังสตา,Amphoe Bannang Sata,บันนังสตา,Bannang Sata
909,95,ยะลา,9504,95040000,อำเภอธารโต,Amphoe Than To,ธารโต,Than To
910,95,ยะลา,9505,95050000,อำเภอยะหา,Amphoe Yaha,ยะหา,Yaha
911,95,ยะลา,9506,95060000,อำเภอรามัน,Amphoe Raman,รามัน,Raman
912,95,ยะลา,9507,95070000,อำเภอกาบัง,Amphoe Kabang,กาบัง,Kabang
913,95,ยะลา,9508,95080000,อำเภอกรงปินัง,Amphoe Krong Pinang,กรงปินัง,Krong Pinang
914,96,นราธิวาส,9601,96010000,อำเภอเมืองนราธิวาส,Amphoe Mueang Narathiwat,เมืองนราธิวาส,Mueang Narathiwat
915,96,นราธิวาส,9602,96020000,อำเภอตากใบ,Amphoe Tak Bai,ตากใบ,Tak Bai
916,96,นราธิวาส,9603,96030000,อำเภอบาเจาะ,Amphoe Bacho,บาเจาะ,Bacho
917,96,นราธิวาส,9604,96040000,อำเภอยี่งอ,Amphoe Yi-ngo,ยี่งอ,Yi-ngo
918,96,นราธิวาส,9605,96050000,อำเภอระแงะ,Amphoe Ra-ngae,ระแงะ,Ra-ngae
919,96,นราธิวาส,9606,96060000,อำเภอรือเสาะ,Amphoe Rueso,รือเสาะ,Rueso
920,96,นราธิวาส,9607,96070000,อำเภอศรีสาคร,Amphoe Si Sakhon,ศรีสาคร,Si Sakhon
921,96,นราธิวาส,9608,96080000,อำเภอแว้ง,Amphoe Waeng,แว้ง,Waeng
922,96,นราธิวาส,9609,96090000,อำเภอสุคิริน,Amphoe Sukhirin,สุคิริน,Sukhirin
923,96,นราธิวาส,9610,96100000,อำเภอสุไหงโก-ลก,Amphoe Su-ngai Kolok,สุไหงโก-ลก,Su-ngai Kolok
924,96,นราธิวาส,9611,96110000,อำเภอสุไหงปาดี,Amphoe Su-ngai Padi,สุไหงปาดี,Su-ngai Padi
925,96,นราธิวาส,9612,96120000,อำเภอจะแนะ,Amphoe Chanae,จะแนะ,Chanae
926,96,นราธิวาส,9613,96130000,อำเภอเจาะไอร้อง,Amphoe Cho-airong,เจาะไอร้อง,Cho-airong
